# wifi.dat
# X   Y
  1   133.08
  2   133.3
  3   87.18
  4   131.67
  5   90.5
  6   81.4
  7   135.19
  8   137.27
  9   142.8
  10  142.95
  11  137.1
  12  135.16
  13  141.73
  14  138.02
  15  142.24
  16  137.71
  17  83.55
  18  85.55
  19  85.58
  20  140.48
  21  125.57
  22  127.88
  23  139.99
  24  142.25
  25  137.66
  26  136.56
  27  88.38
  28  127.1
  29  140.96
  30  135.25
  31  130.93
  32  134.06
  33  129.58
  34  143.31
  35  139
  36  139.89
  37  136.46
  38  141.35
  39  86.97
  40  135.51
  41  140.26
  42  141.41
  43  125.84
  44  80.71
  45  83.21
  46  87.23
  47  53.86
  48  65.07
  49  136.34
  50  140.07
