# X   Y
# img1.png - 6.06kb
  1   11.24
  1   16.58
  1   25.85
  1   26.7
  1   23.36
  1   20.12
  1   28.93
  1   27.66
  1   21.46
  1   22.57
# img2.png - 21.1kb
  2   28.29
  2   27.5
  2   29.45
  2   30.97
  2   35.85
  2   30.36
  2   32.54
  2   31.43
  2   31.4
  2   33.83
# img3.png - 21.4kb
  3   28.35
  3   29.3
  3   25.42
  3   31.20
  3   31.81
  3   30.99
  3   32.84
  3   31.07
  3   31.36
  3   26.33
# img4.png - 20.4kb
  4   27.39
  4   33.49
  4   32.69
  4   33.94
  4   31.71
  4   29.51
  4   37.54
  4   28.14
  4   27.93
  4   25.25
# img5.png - 20.2kb
  5   25.97
  5   22.87
  5   27.55
  5   30.71
  5   27.27
  5   31.24
  5   29.01
  5   30.8
  5   30.61
  5   30.39
