# X   Y
# img1.png - 6.06kb
  1   12.26
  1   7.37
  1   9.8
  1   12.69
  1   5.34
  1   10.58
  1   9.41
  1   7.25
  1   9.65
  1   11.91
# img2.png - 21.1kb
  2   15.31
  2   14.48
  2   14.89
  2   19.03
  2   15.84
  2   16.87
  2   15.43
  2   15.2
  2   15.65
  2   15.9
# img3.png - 21.4kb
  3   15.63
  3   15.9
  3   15.71
  3   19.85
  3   15.62
  3   15.27
  3   16
  3   15.83
  3   15.75
  3   15.89
# img4.png - 20.4kb
  4   14.59
  4   15.9
  4   15.62
  4   15.82
  4   14.33
  4   14.52
  4   15.06
  4   15.86
  4   18.76
  4   14.99
# img5.png - 20.2kb
  5   15.96
  5   14.89
  5   15.18
  5   17.73
  5   14.75
  5   14.88
  5   16.73
  5   15.01
  5   14.13
  5   15.82
