# remote_cpu_data.dat
# X   Y
  1   8.72
  2   8.01
  3   9.83
  4   8.98
  5   5
  6   9.52
  7   6.96
  8   11.02
  9   11.53
  10  10.26
  11  7.4
  12  8.78
  13  11.04
  14  11.02
  15  9.58
  16  8.52
  17  6.31
  18  6.78
  19  8.37
  20  9.01
  21  11.37
  22  6
  23  8.93
  24  9.76
  25  7.98
  26  6
  27  9.99
  28  9.74
  29  7.58
  30  6
  31  8.85
  32  9.86
  33  5.85
  34  7.16
  35  7.79
  36  10.5
  37  7.32
  38  8.82
  39  6
  40  9.79
  41  8.65
  42  9.25
  43  6.54
  44  7.57
  45  10.04
  46  8.44
  47  10.86
  48  10.07
  49  6.77
  50  8.79
