# X   Y
# img1.png - 22kb (leornardo)
  1   28.9
  1   33.1
  1   33.5
  1   37
  1   38
  1   40.4
  1   39.3
  1   37.2
  1   33.8
  1   33
# img2.png - 21kb (obama)
  2   24.7
  2   31.3
  2   32
  2   32.6
  2   33.7
  2   37.5
  2   34.8
  2   29.6
  2   30.4
  2   30.1
# img3.png - 22kb (beyonce)
  3   25
  3   28.6
  3   33.5
  3   31.3
  3   32.5
  3   38
  3   36.2
  3   40.5
  3   37.5
  3   32.8
# img4.png - 23kb (brad)
  4   24.7
  4   31.6
  4   30.4
  4   31.6
  4   35.8
  4   35.9
  4   35.2
  4   37.7
  4   34.2
  4   29.4
# img5.png - 24kb (will)
  5   26.9
  5   32
  5   30.1
  5   37.9
  5   36
  5   37.9
  5   35.1
  5   36
  5   32.7
  5   33
