# X   Y
# img1.png - 6.06kb
  1   14.51
  1   14.22
  1   17.72
  1   19.14
  1   19.42
  1   19.92
  1   20.98
  1   23.46
  1   23.53
  1   17.16
# img2.png - 21.1kb
  2   13.21
  2   16.71
  2   18.87
  2   19.46
  2   19.48
  2   18.48
  2   20.04
  2   22.18
  2   21.97
  2   19.02
# img3.png - 21.4kb
  3   13.02
  3   16.59
  3   18.92
  3   19.22
  3   16.92
  3   18.97
  3   21.4
  3   22.94
  3   18.21
  3   18.55
# img4.png - 20.4kb
  4   14.04
  4   17.5
  4   18.29
  4   19.51
  4   16.8
  4   20.57
  4   20.09
  4   21.63
  4   20.76
  4   17.59
# img5.png - 20.2kb
  5   13.88
  5   17.16
  5   19.65
  5   22.11
  5   19.46
  5   20.44
  5   20.42
  5   24.69
  5   23.69
  5   18.02
