# 3G_CPU.dat
# X   Y
  1   10.45
  2   10.15
  3   10.65
  4   7.54
  5   9.88
  6   10.53
  7   6.68
  8   5.44
  9   7.71
  10  5.94
  11  9.82
  12  8.02
  13  6
  14  7.51
  15  11.3
  16  9.22
  17  10.77
  18  5.51
  19  10.94
  20  11.62
  21  6
  22  7.41
  23  12.41
  24  8.26
  25  7.1
  26  12.48
  27  8.43
  28  5.43
  29  7.24
  30  12.84
  31  7.36
  32  10.6
  33  10.32
  34  5.76
  35  12.55
  36  8.87
  37  8.55
  38  11.24
  39  7.19
  40  5.74
  41  10.87
  42  7.79
  43  6
  44  8.22
  45  9.47
  46  10.85
  47  6.33
  48  8.69
  49  9.86
  50  10.03
