# X   Y
# img1.png - 22kb (leornardo)
  1   37.4
  1   35
  1   36.1
  1   34.4
  1   38.7
  1   38
  1   35.3
  1   37.9
  1   36.7
  1   40.3
# img2.png - 21kb (obama)
  2   25.3
  2   26.9
  2   28.9
  2   29.1
  2   32.2
  2   38
  2   36
  2   33.7
  2   35.6
  2   32.6
# img3.png - 22kb (beyonce)
  3   22.9
  3   28.7
  3   28.7
  3   32.5
  3   33.1
  3   35.8
  3   34.5
  3   33.7
  3   34.4
  3   36.8
# img4.png - 23kb (brad)
  4   25.5
  4   26.3
  4   28.7
  4   31.8
  4   34.8
  4   34.8
  4   33.6
  4   35
  4   32.1
  4   34.2
# img5.png - 24kb (will)
  5   34.9
  5   34.6
  5   33.1
  5   44.2
  5   40.3
  5   30.2
  5   31.9
  5   34.5
  5   31.3
  5   40.5
