# X   Y
# img1.png - 22kb (leornardo)
  1   13
  1   15.4
  1   17.1
  1   19.1
  1   21.3
  1   22.3
  1   17
  1   19.6
  1   20
  1   21.7
# img2.png - 21kb (obama)
  2   17.2
  2   17.3
  2   19.2
  2   21.9
  2   23
  2   26.6
  2   18
  2   20
  2   21.6
  2   23.1
# img3.png - 22kb (beyonce)
  3   15.5
  3   17.5
  3   21.7
  3   21.1
  3   23
  3   25.2
  3   21.6
  3   21.7
  3   24.3
  3   23.9
# img4.png - 23kb (brad)
  4   15.3
  4   18.3
  4   19.2
  4   21.4
  4   23.3
  4   25.3
  4   19.7
  4   21.1
  4   23.8
  4   24
# img5.png - 24kb (will)
  5   16.1
  5   17.6
  5   20.2
  5   22.6
  5   23.9
  5   23.3
  5   21.7
  5   22.6
  5   23.6
  5   25.7
