# 4G.dat
# X   Y
  1   121.96
  2   117.86
  3   117.42
  4   131.85
  5   123.75
  6   129.12
  7   124.78
  8   82.79
  9   116.7
  10  121.88
  11  78.56
  12  127.98
  13  129.35
  14  20.93
  15  130.52
  16  127.18
  17  123.91
  18  128.51
  19  126.22
  20  126.72
  21  130.36
  22  21.72
  23  129.42
  24  122.34
  25  115.4
  26  125.84
  27  127.97
  28  123.23
  29  130.99
  30  117.76
  31  124.38
  32  82.51
  33  123.69
  34  82.4
  35  127.61
  36  121.66
  37  126.58
  38  122.91
  39  129.45
  40  125.27
  41  47.51
  42  96.9
  43  130.36
  44  126.23
  45  117.84
  46  124.34
  47  131.99
  48  124.76
  49  131.23
  50  126.21
