# remote_cpu_data.dat
# X   Y
  1   2.87
  2   6.96
  3   4.86
  4   1.59
  5   4.7
  6   2.76   
  7   2.93
  8   3.43
  9   2.95
  10  2.71
  11  1.94
  12  2.85
  13  6.48
  14  2.72
  15  2.85
