# local_memory_data.dat
# X   Y
  1   150.03
  2   158.02
  3   155.84
  4   160.36
  5   103.75
  6   148.74
  7   147.78
  8   150.54
  9   145.39
  10  147.52
  11  153.47
  12  156.7
  13  116.04
  14  114.43
  15  115.7
