# 4G_Memory.dat
# X   Y
  1   16.77
  2   17.82
  3   19.23
  4   18.95
  5   19.52
  6   19.8
  7   19.49
  8   19.85
  9   20.43
  10  20.19
  11  20.72
  12  21.73
  13  22.47
  14  21.7
  15  21.69
  16  19.65
  17  20.87
  18  21.48
  19  21.45
  20  19.48
  21  18.48
  22  21.66
  23  22.61
  24  23.9
  25  24.45
  26  21.49
  27  17.51
  28  20.93
  29  21.84
  30  21.29
  31  22.34
  32  22.01
  33  21.88
  34  22.94
  35  20.33
  36  21.17
  37  24.93
  38  18
  39  20.46
  40  20.52
  41  18.69
  42  21.1
  43  19.9
  44  18.9
  45  21.95
  46  22.53
  47  23.24
  48  24.88
  49  20.15
  50  17.82
