# 4G_CPU.dat
# X   Y
  1   7.02
  2   7.28
  3   7.15
  4   14.71
  5   9.07
  6   6.73
  7   8.54
  8   9.16
  9   7.02
  10  5
  11  7.99
  12  4.51
  13  11.38
  14  8.35
  15  7.81
  16  5.65
  17  10.15
  18  8.82
  19  8.28
  20  5
  21  7.77
  22  10
  23  7.7
  24  5.98
  25  8.69
  26  9.29
  27  11.72
  28  8.11
  29  5.65
  30  9.9
  31  6.58
  32  9.12
  33  9.46
  34  9.56
  35  10.88
  36  8.94
  37  6.74
  38  11.4
  39  10.79
  40  11.39
  41  9.05
  42  5.89
  43  6.86
  44  11.83
  45  11.86
  46  9.37
  47  9.08
  48  6.59
  49  11.31
  50  4.47
