# local_cpu_data.dat
# X   Y
  1   13.39
  2   11.97
  3   18.74
  4   19.32
  5   24.46
  6   21.58
  7   21.29
  8   24.36
  9   25.46
  10  24.95
  11  22.36
  12  27.98
  13  20.32
  14  22.87
  15  20.9
  16  23.27
  17  23.79
  18  24.22
  19  19.71
  20  26.58
  21  23.29
  22  26.57
  23  24.01
  24  25.03
  25  24.21
  26  26.4
  27  26.75
  28  27.62
  29  26.41
  30  25.19
  31  22.4
  32  21.3
  33  23.04
  34  24.3
  35  21.88
  36  22.59
  37  28.76
  38  25.16
  39  24.02
  40  25.69
  41  26.77
  42  27.92
  43  27.45
  44  23.56
  45  25.42
  46  25.13
  47  20.5
  48  28.5
  49  25.56
  50  23.27
