# 4G_CPU.dat
# X   Y
  1   9.3
  2   7.82
  3   9.39
  4   12.02
  5   8.52
  6   5.21
  7   5.9
  8   6.49
  9   8.66
  10  7.7
  11  6
  12  8.7
  13  10.97
  14  10.61
  15  6.81
  16  6.54
  17  10
  18  11.02
  19  6.97
  20  9.48
  21  13.43
  22  9.01
  23  6.81
  24  11.61
  25  12.79
  26  6.25
  27  5
  28  6.96
  29  10.03
  30  10.46
  31  9.78
  32  11
  33  8.77
  34  10.76
  35  9
  36  7.74
  37  9.74
  38  6.99
  39  9.51
  40  6.77
  41  10.05
  42  9.75
  43  11.62
  44  10.75
  45  9.96
  46  10.72
  47  4.7
  48  9.36
  49  8.95
  50  8.67
