# 4G_Memory.dat
# X   Y
  1   15.86
  2   16.18
  3   18.64
  4   17.03
  5   19.66
  6   19.65
  7   20.72
  8   21.02
  9   21.65
  10  21.53
  11  22.4
  12  23.49
  13  23.96
  14  19.19
  15  20.81
  16  21.41
  17  21.3
  18  20.73
  19  21.41
  20  21.89
  21  20.23
  22  23.19
  23  24.84
  24  22.73
  25  20.12
  26  18.75
  27  18.93
  28  22.31
  29  22.72
  30  22.6
  31  23.17
  32  22.95
  33  21.66
  34  24.47
  35  19.8
  36  19.91
  37  21.21
  38  21.27
  39  21.73
  40  22.39
  41  21.94
  42  22.34
  43  23.33
  44  24.03
  45  25.19
  46  21.71
  47  17.78
  48  21.2
  49  22.1
  50  22.34
