# remote_memory_data.dat
# X   Y
  1   16.36
  2   17.81
  3   17.39
  4   16.56
  5   19.91
  6   19.9 
  7   18.24  
  8   19.93
  9   22.29
  10  20.11
  11  19.35
  12  19.62
  13  17.41
  14  18.71
  15  18.41
  16  18.86
  17  22.13
  18  21.98
  19  22.9
  20  24.49
  21  22.16
  22  22.31
  23  21.06
  24  21.71
  25  21.29
  26  22.63
  27  21
  28  19.55
  29  20.28
  30  23.8
  31  24.67
  32  22.58
  33  17.41
  34  19.85
  35  20.15
  36  21.82
  37  22.31
  38  22.59
  39  21.54
  40  19.41
  41  20.12
  42  24.3
  43  22.78
  44  25.91
  45  20.93
  46  20.82
  47  21.34
  48  22.73
  49  20.16
  50  22
