# 4G_Memory.dat
# X   Y
  1   11.9
  2   13.88
  3   16.01
  4   17.27
  5   16.13
  6   18.5
  7   19.24
  8   17.08
  9   19.06
  10  20.72
  11  21.03
  12  21.42
  13  22.3
  14  22.56
  15  21.61
  16  19.19
  17  19.96
  18  20.19
  19  18.46
  20  18.07
  21  20.95
  22  21.07
  23  21.98
  24  22.76
  25  23.75
  26  21.71
  27  22.41
  28  22.23
  29  17.84
  30  21.11
  31  20.69
  32  22.39
  33  21.25
  34  21.8
  35  22.51
  36  23.06
  37  22.6
  38  19.44
  39  20.04
  40  21.11
  41  19.06
  42  19.7
  43  18.33
  44  21.72
  45  22.83
  46  23.85
  47  24.26
  48  18.74
  49  19.41
  50  20.29
