# 4G_CPU.dat
# X   Y
  1   10
  2   7.9
  3   9.92
  4   9.54
  5   12.22
  6   6.88
  7   6
  8   8.28
  9   9.65
  10  9.85
  11  8.31
  12  8.46
  13  9.37
  14  5.91
  15  11.89
  16  5.99
  17  9.61
  18  7.26
  19  7.91
  20  4.94
  21  6.78
  22  8.29
  23  12.24
  24  5.5
  25  9.23
  26  7.86
  27  8.75
  28  5
  29  7.84
  30  8.85
  31  10.87
  32  13.07
  33  8.86
  34  9.28
  35  8.17
  36  9.46
  37  7.49
  38  8.48
  39  5.97
  40  8.6
  41  10.61
  42  9.54
  43  5.52
  44  5.76
  45  7.11
  46  11.91
  47  10.88
  48  6.92
  49  12.35
  50  10.7
